"Estimated Resident Population by Age and Sex (1991+) (Qrtly-Mar/Jun/Sep/Dec)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","As at","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" ","0 Years","1 Years","2 Years","3 Years","4 Years","5 Years","6 Years","7 Years","8 Years","9 Years","10 Years","11 Years","12 Years","13 Years","14 Years","15 Years","16 Years","17 Years","18 Years","19 Years","20 Years","21 Years","22 Years","23 Years","24 Years","25 Years","26 Years","27 Years","28 Years","29 Years","30 Years","31 Years","32 Years","33 Years","34 Years","35 Years","36 Years","37 Years","38 Years","39 Years","40 Years","41 Years","42 Years","43 Years","44 Years","45 Years","46 Years","47 Years","48 Years","49 Years","50 Years","51 Years","52 Years","53 Years","54 Years","55 Years","56 Years","57 Years","58 Years","59 Years","60 Years","61 Years","62 Years","63 Years","64 Years","65 Years","66 Years","67 Years","68 Years","69 Years","70 Years","71 Years","72 Years","73 Years","74 Years","75 Years","76 Years","77 Years","78 Years","79 Years","80 Years","81 Years","82 Years","83 Years","84 Years","85 Years","86 Years","87 Years","88 Years","89 Years","90 Years","91 Years","92 Years","93 Years","94 Years","0-4 Years","5-9 Years","10-14 Years","15-19 Years","20-24 Years","25-29 Years","30-34 Years","35-39 Years","40-44 Years","45-49 Years","50-54 Years","55-59 Years","60-64 Years","65-69 Years","70-74 Years","75-79 Years","80-84 Years","85-89 Years","Under 15 Years","Under 16 Years","Under 18 Years","Under 20 Years","15-39 Years","15-49 Years","15-59 Years","40-64 Years","15-64 Years","15 Years and Over","16 Years and Over","18 Years and Over","20 Years and Over","90-94 Years","60 Years and Over","65 Years and Over","75 Years and Over","80 Years and Over","85 Years and Over","90 Years and Over","95 Years and Over","Median Age (Years)","Total All Ages"
"2009Q4",64070,64430,63940,60280,58540,58140,57690,56560,58400,60730,59950,59370,60050,60920,61950,61290,63060,63330,64370,64850,62900,61290,59110,57090,56590,56140,55910,55680,54080,54020,53780,53230,52790,53960,54890,57520,59610,62560,64550,63760,63710,63600,62140,62190,62610,64100,65910,66260,64960,63700,60730,59200,57250,57000,54170,52670,50600,50140,48590,48670,47540,47800,47940,44350,39750,36660,33760,34280,34860,33470,30050,27960,26390,24950,22950,22490,21020,20690,20240,19730,18140,17210,15670,14620,13220,11870,10380,8960,7740,7090,4690,3910,3100,2600,1990,311270,291530,302240,316900,296990,275830,268660,308000,314250,324940,288350,250670,227380,173040,132300,104170,78860,46050,905000,966300,1092700,1221900,1466400,2105600,2644600,1405600,2872000,3427100,3365800,3239400,3110200,16310,782500,555100,249800,145600,66800,20710,4400,36.8,4332100
"2010Q1",64410,64080,64500,61220,58690,58300,58110,57030,57520,60470,60890,59130,60510,60100,62000,61900,62700,63210,64290,65690,63610,61680,60050,57320,56660,56030,55860,56040,54180,54310,53950,53350,52910,53920,54190,57170,59160,61920,64230,64220,63650,63870,62350,62190,62660,63250,65280,66520,65440,63960,61290,59640,57720,56830,54850,52880,51250,50310,48860,48390,47860,47510,47710,46540,40130,37040,35040,32940,35270,34130,30360,28340,26630,25000,23330,22420,21140,20710,19980,19900,18250,17090,15800,14730,13340,12030,10500,8980,7970,6900,5150,3910,3110,2610,2020,312900,291430,302620,317800,299320,276420,268330,306700,314720,324460,290330,251690,229730,174430,133660,104160,79210,46390,906900,968800,1094800,1224700,1468600,2107700,2649800,1410900,2879500,3438700,3376800,3250900,3120900,16800,789000,559200,251100,147000,67800,21390,4590,36.8,4345700
"2010Q2",64540,63950,64400,62140,59310,58080,58510,57190,57240,59760,61130,59310,60500,60430,61630,62210,62230,63630,63520,65540,64290,61810,59950,57350,56350,55660,55640,55430,54330,53970,53780,53750,52660,53640,53930,56400,58870,61030,63870,64780,63150,63790,62860,62310,62220,62790,64940,65960,65850,64390,61730,60720,57620,56850,55390,53240,51980,49990,49230,48280,48240,47310,47720,47680,40190,38040,36130,32060,35370,34370,31510,28270,26880,25250,23630,22290,21310,20580,20000,19830,18420,17080,16050,14610,13280,12240,10530,9120,8070,6720,5570,3860,3160,2580,2020,314350,290790,303000,317130,299760,275040,267750,304950,314330,323920,292300,252720,231150,175960,135550,104020,79430,46680,908100,970300,1096200,1225300,1464600,2102900,2647900,1414400,2879100,3442500,3380300,3254500,3125400,17190,794600,563500,252000,148000,68500,21850,4650,36.9,4350700
"2010Q3",64400,63990,64440,63260,59650,58300,58580,57460,57050,59170,61250,59600,60440,60420,61370,62520,62090,63530,63750,65450,65200,62370,60840,58020,56260,55830,55480,55400,54660,54070,53890,53940,52900,53230,53810,56010,58160,60190,63270,65030,63340,63900,63040,62400,62070,62670,64210,66080,65760,64840,62480,60740,58130,57090,56050,53620,52320,50210,49540,48580,48140,47540,47480,48010,41600,38930,36140,32640,34840,34410,32350,28880,27250,25430,24090,22170,21520,20500,19910,19780,18600,17160,16000,14730,13410,12010,10740,9110,8060,6770,5960,3750,3170,2580,2020,315740,290550,303070,317340,302680,275430,267790,302670,314750,323560,294480,254280,232780,176970,138000,103890,79900,46690,909400,971900,1097500,1226700,1465900,2104200,2653000,1419800,2885700,3453300,3390800,3265200,3136000,17480,800300,567600,252600,148700,68800,22120,4650,36.9,4362700
"2010Q4",64060,64090,64460,63950,60270,58620,58230,57870,56880,58740,61070,60330,59720,60500,61300,62350,61800,63450,63410,64830,65600,63120,60840,58690,56530,56060,55590,55460,55550,54000,54290,54100,53280,52860,54080,55100,57730,59720,62690,64640,63850,63790,63610,62120,62130,62510,63940,65700,65980,64780,63470,60530,58930,57030,56820,53960,52490,50460,50010,48490,48500,47450,47590,47740,44150,39560,36440,33460,33920,34430,32970,29600,27420,25900,24350,22300,21840,20380,19970,19490,18840,17210,16200,14640,13540,12130,10820,9320,7970,6780,6040,3970,3240,2510,2070,316830,290330,302930,315830,304780,276660,268610,299870,315500,322910,296790,255420,235430,177810,140230,103970,80430,47020,910100,972400,1097700,1225900,1465800,2104200,2656400,1426000,2891800,3463800,3401400,3276200,3147900,17830,807400,572000,253900,150000,69500,22520,4690,37.0,4373900
"2011Q1",63600,64350,64080,64400,61160,58700,58350,58200,57180,57780,60750,61180,59450,60940,60540,62270,62530,62990,63020,64930,66420,63580,61100,59390,56600,55920,55320,55160,55690,54110,54360,54310,53360,52900,54000,54270,57300,59230,62070,64210,64250,63710,63820,62310,62070,62530,63050,65050,66240,65220,63640,61050,59340,57440,56590,54590,52690,51070,50150,48740,48280,47750,47340,47510,46330,39940,36790,34750,32620,34850,33600,29860,27810,26100,24420,22700,21780,20500,19930,19240,19030,17360,16060,14810,13610,12190,10980,9380,7970,6980,5890,4310,3240,2490,2070,317570,290200,302860,315740,307090,276200,268930,297080,316170,322090,298050,257240,237210,178940,141790,104150,80860,47500,910600,972900,1098400,1226400,1465000,2103300,2658600,1430800,2895800,3471800,3409600,3284100,3156100,18000,813300,576000,255300,151200,70300,22800,4800,37.0,4382500
"2011Q2",62800,64520,63840,64240,62060,59290,58020,58510,57320,57430,60030,61370,59590,60830,60850,61890,62720,62630,63390,63930,66170,64210,61080,59130,56640,55610,54930,54960,55090,54290,54070,53980,53770,52580,53720,53970,56490,58950,61100,63850,64800,63120,63750,62770,62190,62060,62570,64700,65650,65580,64030,61400,60390,57250,56590,55070,53030,51830,49830,49040,48190,48080,47170,47520,47460,40030,37750,35840,31740,34960,33840,30930,27740,26300,24710,22990,21670,20670,19790,19210,18970,17470,16070,14990,13570,12120,11160,9410,8100,7020,5760,4640,3170,2550,2030,317460,290560,302680,314550,307230,274880,268120,294360,316630,320570,299670,258790,238420,180330,143530,104330,81080,47810,910700,972600,1097900,1225200,1459100,2096300,2654800,1434100,2893200,3473300,3411400,3286100,3158700,18150,818500,580100,256200,151900,70800,22980,4840,37.1,4384000
"2011Q3",62310,64380,63870,64200,63080,59520,58120,58520,57450,57170,59330,61450,59790,60720,60770,61710,63020,62270,63570,64090,65790,64930,61620,59860,57190,55600,55110,54760,55040,54570,54200,54040,53900,52750,53250,53850,56030,58180,60230,63170,64970,63270,63830,62920,62280,61850,62360,63920,65770,65390,64480,62090,60360,57770,56790,55760,53380,52140,50070,49370,48460,47970,47390,47270,47840,41450,38610,35850,32300,34450,33910,31770,28330,26650,24840,23430,21500,20830,19740,19090,18910,17610,16160,14930,13660,12250,10890,9640,8010,7020,5760,4970,3010,2560,1980,317830,290790,302060,314660,309380,275080,268140,291470,317280,319280,301500,260710,238940,182660,145500,104590,81260,47810,910700,972400,1097700,1225300,1458700,2095300,2657500,1437700,2896400,3481400,3419700,3294400,3166700,18270,823900,584900,256800,152200,70900,23100,4820,37.1,4392000
"2011Q4",61560,63910,63910,64240,63720,60110,58390,58060,57790,56810,58790,61330,60410,59920,60880,61640,62780,61980,63410,63660,65200,65230,62240,59940,57790,55770,55300,54820,54990,55270,54030,54340,53930,53120,52810,54020,55110,57690,59710,62640,64530,63750,63670,63480,62000,61880,62240,63720,65360,65590,64410,63050,60120,58580,56690,56530,53690,52280,50330,49820,48350,48350,47310,47370,47580,43940,39260,36080,33140,33490,33940,32410,29010,26820,25330,23700,21640,21120,19630,19130,18590,17880,16230,15100,13590,12390,10980,9650,8180,6880,5790,5030,3200,2590,1920,317340,291160,301330,313460,310400,276160,268230,289170,317430,318790,302860,262650,238950,185900,147500,105210,81390,48070,909800,971500,1096200,1223300,1457400,2093600,2659200,1440700,2898100,3489600,3428000,3303200,3176100,18520,830500,591500,258100,152900,71500,23420,4900,37.2,4399400
"2012Q1",61230,63490,64070,63830,64180,60970,58410,58150,57990,57110,57850,60920,61310,59590,61300,60910,62750,62690,62850,63610,65110,65850,62510,60080,58280,55860,55150,54690,54690,55480,54070,54380,54130,53160,52740,53950,54220,57270,59210,62020,64050,64200,63470,63700,62160,61810,62190,62770,64700,65820,64850,63200,60620,59000,57130,56300,54300,52530,50910,49990,48600,48130,47610,47110,47370,46120,39600,36470,34400,32200,34370,33040,29290,27210,25520,23780,22010,21050,19760,19130,18390,18000,16370,15030,13730,12520,11040,9820,8250,6910,5960,4940,3500,2590,1940,316790,292620,300960,312820,311830,275880,268480,286670,317580,317300,304810,264020,238820,188790,149430,105730,81520,48530,910400,971300,1096700,1223200,1455700,2090500,2659400,1442500,2898200,3496100,3435200,3309700,3183300,18930,836700,597900,259700,153900,72400,23890,4950,37.3,4406500
"2012Q2",61190,62690,64240,63650,63960,61790,58980,57810,58330,57190,57430,60170,61550,59740,61110,61330,62350,63010,62340,63810,64160,65510,62910,59990,58090,55810,54880,54380,54550,54890,54260,54140,53750,53630,52540,53660,53930,56470,58890,61180,63760,64770,62990,63570,62600,61970,61740,62260,64300,65260,65160,63690,60970,60020,56990,56360,54810,52870,51690,49690,48930,48030,47920,47050,47340,47240,39740,37380,35470,31360,34470,33270,30390,27180,25700,24060,22290,20950,19950,19010,18320,18000,16480,15090,13840,12510,10970,10010,8270,7000,5970,4810,3790,2510,2000,315730,294100,300000,312840,310660,274520,268320,284140,317680,315530,306840,265410,239270,191190,151010,106260,81730,48760,909800,971200,1096500,1222700,1450500,2083700,2655900,1444700,2895200,3498200,3436900,3311500,3185400,19080,842300,603000,260800,154500,72800,24060,4970,37.4,4408100
"2012Q3",61010,62150,64100,63670,63980,62770,59250,57860,58360,57300,57150,59450,61610,59970,61010,61300,62270,63290,62280,63850,64170,65240,63590,60330,58640,56360,54860,54620,54250,54900,54440,54210,53830,53670,52640,53200,53870,56040,58170,60320,63170,64940,63200,63640,62870,62050,61570,62000,63540,65390,64930,64120,61710,60030,57480,56560,55470,53170,52020,49920,49250,48330,47770,47280,47100,47660,41140,38270,35450,31930,33920,33370,31200,27750,26030,24220,22730,20790,20080,19020,18180,17970,16600,15160,13800,12540,11100,9720,8480,6920,5960,4810,4030,2390,2010,314920,295540,299180,312990,311970,274990,268790,281600,317820,314560,308280,267150,239730,194450,152270,106840,81720,48760,909600,970900,1096500,1222600,1450300,2082700,2658100,1447500,2897900,3506000,3444700,3319100,3193000,19200,847800,608100,261400,154600,72900,24090,4890,37.4,4415600
"2012Q4",61720,61470,63710,63690,63970,63470,59800,58130,57950,57640,56830,58850,61440,60630,60130,61300,62260,63060,62140,63670,63890,64600,64180,61150,58990,56950,55220,54920,54460,54850,55260,54010,54120,53750,52990,52760,54100,55110,57820,59790,62680,64500,63750,63540,63320,61860,61650,61840,63380,65010,65130,63970,62730,59790,58260,56500,56220,53470,52170,50200,49690,48240,48170,47200,47210,47420,43680,38900,35740,32730,33020,33450,31820,28450,26200,24670,23020,20900,20360,18940,18230,17720,16860,15190,13970,12490,11200,9830,8490,7050,5870,4820,4070,2560,2040,314560,296990,297880,312430,312800,276400,270130,279580,317800,313750,309890,268550,240520,198480,152940,107890,81970,49060,909400,970700,1096100,1221900,1451300,2082900,2661300,1450500,2901800,3516400,3455100,3329800,3204000,19360,855100,614600,263200,155300,73300,24230,4870,37.5,4425900
"2013Q1",61140,61330,63350,63920,63620,63950,60660,58110,58000,57920,57070,57900,61020,61510,59850,61760,61650,63120,62620,63460,63960,64560,64860,61600,59370,57680,55500,54850,54580,54580,55620,54180,54160,54020,53070,52770,54060,54320,57380,59420,62120,64080,64290,63460,63550,62120,61620,61850,62490,64390,65450,64480,62870,60330,58710,56910,56010,54110,52410,50770,49860,48470,47950,47480,46950,47180,45860,39300,36140,34020,31760,33870,32480,28770,26560,24880,23080,21280,20300,19030,18220,17520,17000,15370,13970,12540,11360,9850,8660,7110,5900,4950,4010,2810,2020,313360,298640,297360,312600,314360,277190,271040,277940,317500,312470,311830,270210,240710,202500,153440,108570,82070,49530,909400,971100,1095900,1222000,1453100,2083100,2665100,1452700,2905900,3526600,3464900,3340100,3214000,19700,861500,620800,264800,156300,74200,24650,4950,37.5,4436000
"2013Q2",60270,61360,62540,64280,63480,63820,61570,58750,57690,58240,57220,57510,60350,61710,59980,61560,62000,62870,62920,63130,64400,63910,64820,62250,59530,57790,55740,54790,54540,54630,55160,54570,54050,53710,53610,52600,53800,54130,56640,59190,61370,63820,64890,63060,63440,62580,61920,61470,61970,64060,64990,64870,63340,60740,59720,56760,56170,54590,52710,51520,49600,48810,47900,47750,46940,47130,46990,39440,37120,35090,30930,33980,32710,29850,26580,25040,23380,21550,20210,19160,18190,17420,17060,15400,14060,12670,11370,9800,8820,7120,5990,5000,3920,3060,1970,311930,300070,296770,312480,314920,277490,271090,276360,316570,311990,313670,271760,241010,205760,154040,109340,82120,49780,908800,970300,1095200,1221200,1452300,2080900,2666300,1455000,2907300,3533300,3471800,3346900,3220900,19940,867000,626000,266200,156800,74700,24940,5010,37.6,4442100
"2013Q3",59420,61280,62210,64170,63590,63920,62620,59160,57790,58310,57410,57280,59590,61720,60170,61470,61960,62690,63460,62870,64450,64330,64810,63360,60380,58820,56720,55200,55260,54840,55410,54990,54570,54110,53990,52890,53480,54200,56360,58570,60650,63360,65140,63450,63650,62920,62040,61510,61790,63470,65230,64700,63870,61480,59780,57330,56370,55270,53050,51820,49860,49180,48180,47650,47130,46880,47400,40790,37930,35080,31530,33370,32850,30560,27180,25410,23500,21980,20030,19320,18200,17280,17050,15560,14120,12640,11440,9950,8610,7370,5930,5010,3980,3290,1880,310660,301790,296170,312460,317340,280840,273080,275490,316240,311730,315070,273840,241990,208090,155490,110250,82230,50010,908600,970100,1094700,1221100,1459200,2087200,2676100,1458900,2918100,3549300,3487800,3363200,3236800,20090,873200,631200,267600,157400,75100,25140,5050,37.6,4457900
"2013Q4",58600,62070,61630,63840,63770,63990,63420,59820,58140,58000,57770,57030,59060,61560,60730,60490,61940,62740,63260,62860,64520,64410,64670,64380,61580,59710,57730,56190,55790,55550,55730,56160,54710,54700,54240,53460,53270,54520,55500,58280,60240,63140,64800,64180,63750,63480,61960,61670,61790,63380,64970,65100,63890,62510,59650,58190,56370,56060,53400,52030,50150,49630,48120,48020,47070,46990,47140,43330,38520,35370,32320,32500,32870,31210,27890,25580,23960,22300,20170,19540,18090,17360,16770,15870,14170,12860,11360,10150,8730,7400,6060,4950,4080,3320,2060,309910,303380,296160,311290,319550,284970,275540,275030,316120,312280,316120,276050,243000,211360,156780,111550,82260,50500,909400,969900,1094600,1220700,1466400,2094800,2686900,1463600,2929900,3567900,3507400,3382800,3256600,20470,881000,638000,269800,158300,76000,25540,5060,37.6,4477400
"2014Q1",58140,61540,61610,63640,64190,63780,64040,60830,58340,58140,58190,57350,58310,61320,61710,60310,62430,62330,63600,63900,64540,64920,65250,65770,62710,60680,59290,56830,56220,56130,55970,56900,55260,55140,54920,53860,53490,54690,54880,58050,60040,62700,64600,64800,63890,63910,62360,61790,61970,62590,64510,65520,64450,62760,60270,58700,56890,55880,54010,52300,50740,49820,48400,47800,47330,46730,46850,45480,38910,35740,33580,31300,33270,31850,28170,25980,24190,22390,20510,19500,18210,17360,16580,15990,14280,12890,11420,10300,8770,7590,6160,5010,4160,3300,2270,309120,305130,296890,312570,323200,289150,278180,274970,316040,312620,317500,277780,244090,213710,158160,112560,82420,50970,911100,971500,1096200,1223700,1478100,2106700,2702000,1468000,2946100,3589900,3529600,3404900,3277400,20900,887900,643800,272000,159400,77000,26030,5130,37.5,4501100
"2014Q2",58530,60520,61820,62950,64560,63750,64050,61820,59020,57990,58510,57640,57980,60680,61890,60510,62150,62650,63510,64500,64590,65480,65110,65970,63860,61190,59780,57650,56710,56360,56490,56780,55920,55350,54880,54670,53540,54620,54890,57320,59900,62060,64510,65480,63700,63930,62980,62150,61660,62210,64270,65140,64930,63330,60700,59740,56870,56020,54500,52630,51440,49580,48760,47710,47540,46680,46760,46520,39040,36610,34620,30420,33390,32050,29210,25990,24370,22660,20790,19410,18340,17300,16430,16030,14340,12950,11580,10280,8770,7770,6180,5080,4180,3250,2470,308380,306630,296700,313330,325010,291690,279420,275040,315650,312940,318360,279760,245020,215610,159690,113210,82430,51340,911700,972200,1097000,1225000,1484500,2113100,2711200,1471700,2956200,3604800,3544300,3419400,3291400,21150,893600,648500,273200,160000,77600,26260,5110,37.5,4516500
"2014Q3",58290,59800,61830,62740,64580,63940,64220,62900,59490,58180,58640,57850,57820,60070,62040,60830,62180,62760,63570,65200,64810,65850,66110,66630,65390,62360,61200,59020,57400,57280,56880,57220,56560,55990,55480,55080,53940,54530,54970,57110,59380,61400,64160,65850,64110,64270,63350,62350,61720,62070,63720,65430,64910,63930,61450,59830,57490,56310,55160,53040,51780,49840,49090,47980,47500,46860,46530,46880,40390,37480,34550,31030,32780,32210,29980,26540,24730,22780,21200,19270,18480,17290,16270,15960,14480,13020,11480,10320,8890,7560,6340,5040,4190,3270,2590,307240,308730,296410,314540,328800,297260,282130,275640,314900,313760,319440,281840,246180,218140,160550,114520,82480,51270,912400,973200,1098200,1226900,1498400,2127000,2728300,1476100,2974500,3627900,3567100,3442100,3313400,21430,899600,653400,274700,160200,77700,26460,5030,37.5,4540300
"2014Q4",58520,59080,62590,62250,64370,64170,64400,63680,60150,58600,58370,58280,57530,59600,62010,61350,61240,62690,63720,64920,65050,65990,66360,66930,66680,63940,62180,60350,58610,57930,57660,57640,57850,56170,56150,55530,54620,54320,55410,56360,59120,61020,63900,65540,64850,64310,64070,62420,61910,62080,63660,65240,65350,64000,62590,59760,58340,56430,55900,53360,52090,50130,49600,47970,47870,46870,46610,46620,42830,38000,34890,31810,31900,32240,30560,27240,24890,23250,21560,19350,18710,17210,16340,15670,14740,13050,11660,10200,8990,7660,6410,5100,4110,3310,2660,306810,311010,295790,313930,331010,303020,285460,276250,314420,314790,320850,283780,247660,220930,161410,116280,82680,51570,913600,975000,1098900,1227500,1509700,2138900,2743500,1481500,2991200,3650800,3589400,3465500,3336800,21580,907300,659600,277300,161000,78300,26730,5150,37.5,4564400
"2015Q1",58880,58660,62100,62300,64080,64600,64160,64360,61210,58780,58600,58660,57980,58920,61910,62370,61200,63260,63360,65440,66070,66160,67060,67910,68200,65310,63210,62170,59380,58700,58400,57940,58470,56820,56640,56210,55030,54590,55690,55840,58900,60840,63550,65390,65440,64510,64500,62790,62150,62240,62940,64760,65760,64570,62830,60400,58820,57030,55720,53940,52410,50660,49800,48350,47620,47080,46420,46380,44840,38410,35260,33010,30720,32600,31160,27510,25320,23450,21570,19710,18680,17300,16340,15490,14870,13180,11690,10280,9080,7750,6560,5160,4170,3390,2610,306020,313110,296080,315640,335410,308770,288270,277360,314120,316180,320860,285910,248840,223140,162740,117560,82680,51990,915200,977600,1102000,1230800,1525400,2155700,2762500,1485900,3011400,3676700,3614300,3489800,3361000,21890,914200,665300,279400,161900,79200,27220,5320,37.4,4591900
"2015Q2",58870,59020,61290,62450,63580,65080,64140,64370,62200,59460,58510,58900,58320,58670,61280,62590,61420,63020,63520,65320,66360,66140,67290,67820,68550,66560,63780,62710,60400,59320,58830,58770,58440,57610,56940,56270,55990,54620,55710,55830,58210,60740,62850,65330,66180,64350,64470,63450,62540,61940,62620,64510,65450,65060,63410,60860,59860,57060,55910,54460,52720,51380,49560,48730,47500,47370,46290,46350,45910,38550,36100,34040,29880,32730,31350,28510,25280,23650,21850,20010,18560,17450,16270,15370,14930,13200,11800,10380,9090,7700,6730,5230,4190,3410,2570,305210,315260,295680,315880,336160,312760,290590,278430,313320,316750,321060,288140,249890,224480,164090,119300,82580,52160,916200,978700,1103200,1232000,1533800,2163900,2773100,1489200,3023000,3693200,3630600,3506200,3377300,22140,920100,670200,281700,162400,79800,27630,5490,37.4,4609400
"2015Q3",59180,58840,60700,62530,63430,65100,64340,64580,63370,59930,58700,59110,58440,58500,60790,62910,61820,62950,63730,65160,67130,66440,67720,68910,69260,68220,65120,64090,62050,60180,59990,59210,59020,58360,57560,57010,56420,55170,55740,55910,57990,60250,62240,65060,66530,64710,64870,63830,62820,62050,62470,64040,65690,65100,64060,61580,59970,57670,56300,55030,53170,51770,49820,49080,47740,47280,46550,46110,46370,39870,36960,34000,30480,32110,31490,29230,25810,24020,21920,20360,18480,17570,16290,15230,14760,13370,11850,10310,9160,7750,6540,5370,4160,3410,2560,304680,317320,295540,316590,339460,319660,294140,280260,312080,318270,321360,290550,251570,226180,165030,121350,82320,52430,917500,980500,1105200,1234100,1550100,2180500,2792400,1493800,3043900,3718800,3655900,3531100,3402200,22030,926400,674800,283600,162300,80000,27530,5490,37.3,4636300
"2015Q4",59140,59080,59980,63490,62980,64940,64590,64800,64180,60650,59130,58960,58820,58200,60390,63040,62250,62050,63560,65210,66910,66750,67850,69320,69800,69800,67060,65230,63640,61500,60710,60140,59690,59640,57740,57690,57050,55910,55560,56420,57320,59970,61920,64840,66260,65560,64880,64630,62910,62220,62450,63990,65470,65590,64180,62670,59900,58510,56590,55680,53470,52180,50040,49530,47810,47610,46560,46220,46110,42260,37460,34370,31250,31250,31500,29740,26520,24110,22420,20720,18520,17820,16210,15310,14550,13560,11950,10480,9060,7850,6620,5400,4250,3350,2610,304670,319160,295500,316120,340640,327230,297920,282640,310310,320200,321680,293350,253020,228760,165840,123510,82400,52900,919300,982400,1106700,1235500,1564500,2195100,2810100,1498600,3063100,3744400,3681400,3557100,3428300,22230,934300,681300,286700,163200,80800,27890,5660,37.3,4663700
"2016Q1",59340,59530,59570,63160,63090,64820,65100,64630,64850,61800,59430,59210,59290,58680,59890,63110,63390,62190,64100,64950,67300,67590,67880,69700,70760,71410,68520,66260,65560,62450,61540,60950,60240,60390,58550,58300,57700,56430,55960,56690,56900,59900,61800,64470,66180,66100,65190,65080,63320,62500,62650,63310,65090,66020,64780,62890,60620,58980,57220,55620,54000,52500,50580,49740,48210,47390,46810,46070,45950,44270,37890,34720,32440,30140,31830,30330,26760,24580,22630,20690,18880,17830,16310,15330,14390,13720,12080,10520,9130,7970,6700,5520,4300,3420,2700,304690,321210,296500,317730,343230,334190,301680,285080,309260,322190,321840,295320,255030,230480,167010,125000,82750,53420,922400,985500,1111100,1240100,1581900,2213400,2830500,1503600,3085600,3772600,3709500,3583900,3454900,22640,942100,687100,289600,164600,81800,28430,5780,37.2,4695000
"2016Q2",59400,59550,59980,62440,63340,64400,65620,64590,64920,62840,60140,59140,59530,59130,59630,62450,63710,62490,63860,65180,67050,67890,67620,69720,70680,71510,69820,66840,66030,63620,62140,61520,61180,60500,59480,58530,57840,57470,55990,56860,56970,59240,61700,63770,66260,66900,65020,65040,64060,62870,62340,63030,64840,65770,65240,63510,61030,60010,57200,55950,54470,52850,51320,49510,48620,47330,47050,45930,45940,45340,38050,35560,33440,29300,31950,30570,27760,24550,22780,20990,19140,17720,16520,15300,14340,13760,12050,10670,9240,8000,6580,5670,4370,3440,2720,304700,322370,297580,317680,342960,337830,304820,286690,307940,323900,321220,297710,256770,231590,168300,126640,83010,53730,924600,987100,1113300,1242300,1590000,2221800,2840800,1507500,3097500,3789500,3727000,3600800,3471800,22790,948700,692000,292100,165400,82400,28680,5890,37.2,4714100
"2016Q3",59950,59900,59920,61810,63540,64350,65690,64840,65130,63990,60730,59420,59840,59230,59550,62110,64170,62890,63690,65170,66790,68270,67800,69590,71480,71950,71310,68130,67180,65190,63030,62650,61690,61020,60410,59210,58620,57910,56600,56990,57120,59000,61240,63210,66070,67270,65440,65420,64410,63200,62390,62890,64340,66010,65360,64110,61700,60130,57840,56420,54970,53310,51750,49800,48980,47570,47000,46240,45620,45810,39350,36410,33430,29860,31380,30700,28470,25070,23170,21120,19450,17630,16630,15360,14200,13620,12220,10730,9180,8060,6650,5540,4470,3430,2750,305110,324000,298770,318020,343930,343760,308810,289330,306630,325750,320980,300210,258810,232240,170420,128530,83270,53810,927900,990000,1117100,1245900,1603900,2236200,2857400,1512400,3116200,3813300,3751200,3624100,3495300,22850,955900,697100,294400,165900,82600,28790,5940,37.2,4741200
"2016Q4",60180,59910,60220,61150,64490,63910,65670,65060,65420,64800,61460,59850,59710,59580,59200,61640,64340,63090,62810,64830,66780,67930,67960,69520,71770,72300,72590,69980,68260,66810,64320,63370,62480,61780,61680,59540,59350,58550,57280,56890,57490,58470,61000,62870,65840,67080,66290,65490,65180,63400,62530,62860,64390,65740,65860,64270,62750,60080,58650,56770,55550,53560,52150,50010,49460,47650,47360,46230,45760,45530,41690,36880,33870,30600,30570,30750,28990,25800,23320,21580,19780,17580,16920,15250,14220,13440,12400,10820,9290,7980,6760,5620,4490,3500,2720,305950,324850,299810,316710,343960,349930,313640,291610,305660,327440,321370,302530,260730,232510,173610,130440,83750,53930,930600,992200,1119700,1247300,1615800,2248900,2872800,1517700,3133600,3837000,3775400,3647900,3520300,23080,964200,703400,297300,166900,83100,29180,6090,37.2,4767600
