"theDate","Label1","Deaths","Population","percapita","standardpop","ASM"
2011-01-30,"30 to 59",11.0204081632653,1759210,6.26440741200045e-06,2090920,13.0983747459
2011-01-31,"30 to 59",11.2040816326531,1759215,6.3687961009047e-06,2090920,13.3166431433037
2011-02-01,"30 to 59",11.3877551020408,1759220,6.47318419642843e-06,2090920,13.5349102999961
2011-02-02,"30 to 59",11.5714285714286,1759225,6.57757169857669e-06,2090920,13.753176215988
2011-02-03,"30 to 59",11.1836734693878,1759230,6.35714117505258e-06,2090920,13.2922736257409
2011-02-04,"30 to 59",10.7959183673469,1759235,6.13671190451926e-06,2090920,12.8313736553974
2011-02-05,"30 to 59",10.4081632653061,1759240,5.91628388696603e-06,2090920,12.370476304935
2011-02-06,"30 to 59",10.0204081632653,1759245,5.69585712238222e-06,2090920,11.9095815743314
2011-02-07,"30 to 59",9.63265306122449,1759250,5.47543161075714e-06,2090920,11.4486894635643
2011-02-08,"30 to 59",9.24489795918367,1759255,5.2550073520801e-06,2090920,10.9877999726113
2011-02-09,"30 to 59",8.85714285714286,1759260,5.03458434634043e-06,2090920,10.5269131014501
2011-02-10,"30 to 59",8.91836734693878,1759265,5.06937121294335e-06,2090920,10.5996496565675
2011-02-11,"30 to 59",8.97959183673469,1759270,5.1041578818116e-06,2090920,10.6723857982375
2011-02-12,"30 to 59",9.04081632653061,1759275,5.13894435294688e-06,2090920,10.7451215264637
2011-02-13,"30 to 59",9.10204081632653,1759280,5.17373062635085e-06,2090920,10.8178568412495
2011-02-14,"30 to 59",9.16326530612245,1759285,5.20851670202523e-06,2090920,10.8905917425986
2011-02-15,"30 to 59",9.22448979591837,1759290,5.24330257997168e-06,2090920,10.9633262305144
2011-02-16,"30 to 59",9.28571428571429,1759295,5.27808826019189e-06,2090920,11.0360603050004
2011-02-17,"30 to 59",10.9591836734694,1759300,6.2292864624961e-06,2090920,13.0249396501623
2011-02-18,"30 to 59",12.6326530612245,1759305,7.18047925813005e-06,2090920,15.0138076904093
2011-02-19,"30 to 59",14.3061224489796,1759310,8.13166664713984e-06,2090920,17.0026644258376
2011-02-20,"30 to 59",15.9795918367347,1759315,9.08284862957156e-06,2090920,18.9915098565438
2011-02-21,"30 to 59",17.6530612244898,1759320,1.00340252054713e-05,2090920,20.9803439826241
2011-02-22,"30 to 59",19.3265306122449,1759325,1.09851963748852e-05,2090920,22.969166804175
2011-02-23,"30 to 59",21,1759330,1.19363621378593e-05,2090920,24.9579783212928
2011-02-24,"30 to 59",19.2857142857143,1759335,1.09619340749285e-05,2090920,22.9205271959494
2011-02-25,"30 to 59",17.5714285714286,1759340,9.98751155059771e-06,2090920,20.8830876513758
2011-02-26,"30 to 59",15.8571428571429,1759345,9.01309456481978e-06,2090920,18.845659687473
2011-02-27,"30 to 59",14.1428571428571,1759350,8.03868311754747e-06,2090920,16.8082433041424
2011-02-28,"30 to 59",12.4285714285714,1759355,7.06427720873356e-06,2090920,14.7708385012852
2011-03-01,"30 to 59",10.7142857142857,1759360,6.08987683833082e-06,2090920,12.7334452788027
2011-03-02,"30 to 59",9,1759365,5.11548200629204e-06,2090920,10.6960636365962
2011-03-03,"30 to 59",9.04081632653061,1759370,5.1386668674188e-06,2090920,10.7445413264233
2011-03-04,"30 to 59",9.08163265306123,1759375,5.16185159676659e-06,2090920,10.7930187407112
2011-03-05,"30 to 59",9.12244897959184,1759380,5.18503619433655e-06,2090920,10.8414958794622
2011-03-06,"30 to 59",9.16326530612245,1759385,5.20822066012979e-06,2090920,10.8899727426786
2011-03-07,"30 to 59",9.20408163265306,1759390,5.23140499414744e-06,2090920,10.9384493303628
2011-03-08,"30 to 59",9.24489795918367,1759395,5.25458919639062e-06,2090920,10.9869256425171
2011-03-09,"30 to 59",9.28571428571429,1759400,5.27777326686046e-06,2090920,11.0354016791439
2011-03-10,"30 to 59",9.30612244897959,1759405,5.28935773683694e-06,2090920,11.0596238791071
2011-03-11,"30 to 59",9.3265306122449,1759410,5.3009421409705e-06,2090920,11.083845941398
2011-03-12,"30 to 59",9.34693877551021,1759415,5.31252647926169e-06,2090920,11.1080678660179
2011-03-13,"30 to 59",9.36734693877551,1759420,5.32411075171108e-06,2090920,11.1322896529677
2011-03-14,"30 to 59",9.38775510204082,1759425,5.33569495831923e-06,2090920,11.1565113022489
2011-03-15,"30 to 59",9.40816326530612,1759430,5.3472790990867e-06,2090920,11.1807328138624
2011-03-16,"30 to 59",9.42857142857143,1759435,5.35886317401406e-06,2090920,11.2049541878095
2011-03-17,"30 to 59",9.30612244897959,1759440,5.28925251726663e-06,2090920,11.0594038734031
2011-03-18,"30 to 59",9.18367346938776,1759445,5.21964225615905e-06,2090920,10.9138543862481
2011-03-19,"30 to 59",9.06122448979592,1759450,5.15003239068795e-06,2090920,10.7683057263373
2011-03-20,"30 to 59",8.93877551020408,1759455,5.08042292084997e-06,2090920,10.6227578936636
2011-03-21,"30 to 59",8.81632653061224,1759460,5.01081384664172e-06,2090920,10.4772108882201
2011-03-22,"30 to 59",8.69387755102041,1759465,4.94120516805984e-06,2090920,10.3316647099997
2011-03-23,"30 to 59",8.57142857142857,1759470,4.87159688510095e-06,2090920,10.1861193589953
2011-03-24,"30 to 59",8.63265306122449,1759475,4.90638006293041e-06,2090920,10.2588482011825
2011-03-25,"30 to 59",8.69387755102041,1759480,4.94116304306978e-06,2090920,10.3315766300155
2011-03-26,"30 to 59",8.75510204081633,1759485,4.97594582552072e-06,2090920,10.4043046454978
2011-03-27,"30 to 59",8.81632653061224,1759490,5.01072841028494e-06,2090920,10.477032247633
2011-03-28,"30 to 59",8.87755102040816,1759495,5.04551079736411e-06,2090920,10.5497594364246
2011-03-29,"30 to 59",8.93877551020408,1759500,5.08029298675992e-06,2090920,10.6224862118761
2011-03-30,"30 to 59",9,1759505,5.11507497847406e-06,2090920,10.695212573991
2011-03-31,"30 to 59",9.10204081632653,1759510,5.17305432553753e-06,2090920,10.8164427503529
2011-04-01,"30 to 59",9.20408163265306,1759494.3956044,5.23109460061191e-06,2090920,10.9378003223114
2011-04-02,"30 to 59",9.30612244897959,1759478.79120879,5.28913590517686e-06,2090920,11.0591600468524
2011-04-03,"30 to 59",9.40816326530612,1759463.18681319,5.34717823925977e-06,2090920,11.180521924033
2011-04-04,"30 to 59",9.51020408163265,1759447.58241758,5.40522160288804e-06,2090920,11.3018859539107
2011-04-05,"30 to 59",9.61224489795918,1759431.97802198,5.46326599608906e-06,2090920,11.4232521365425
2011-04-06,"30 to 59",9.71428571428571,1759416.37362637,5.52131141889022e-06,2090920,11.5446204719859
2011-04-07,"30 to 59",9.53061224489796,1759400.76923077,5.41696491872335e-06,2090920,11.326440287857
2011-04-08,"30 to 59",9.3469387755102,1759385.16483516,5.3126165676098e-06,2090920,11.1082562335467
2011-04-09,"30 to 59",9.16326530612245,1759369.56043956,5.20826636550032e-06,2090920,10.8900683089519
2011-04-10,"30 to 59",8.97959183673469,1759353.95604396,5.10391431234565e-06,2090920,10.6718765139698
2011-04-11,"30 to 59",8.79591836734694,1759338.35164835,4.99956040809655e-06,2090920,10.4536808484972
2011-04-12,"30 to 59",8.61224489795918,1759322.74725275,4.89520465270375e-06,2090920,10.2354813124313
2011-04-13,"30 to 59",8.42857142857143,1759307.14285714,4.79084704611799e-06,2090920,10.017277905669
2011-04-14,"30 to 59",8.55102040816327,1759291.53846154,4.8604908403305e-06,2090920,10.1628975078639
2011-04-15,"30 to 59",8.6734693877551,1759275.93406593,4.93013586999368e-06,2090920,10.3085196932872
2011-04-16,"30 to 59",8.79591836734694,1759260.32967033,4.99978213514041e-06,2090920,10.4541444620078
2011-04-17,"30 to 59",8.91836734693878,1759244.72527473,5.06942963580355e-06,2090920,10.5997718140944
2011-04-18,"30 to 59",9.04081632653061,1759229.12087912,5.139078372016e-06,2090920,10.7454017496157
2011-04-19,"30 to 59",9.16326530612245,1759213.51648352,5.20872834381062e-06,2090920,10.8910342686405
2011-04-20,"30 to 59",9.28571428571429,1759197.91208791,5.2783795512203e-06,2090920,11.0366693712376
2011-04-21,"30 to 59",9.46938775510204,1759182.30769231,5.38283480552051e-06,2090920,11.2550769515589
2011-04-22,"30 to 59",9.6530612244898,1759166.7032967,5.48729191292663e-06,2090920,11.4734884065765
2011-04-23,"30 to 59",9.83673469387755,1759151.0989011,5.59175087348798e-06,2090920,11.6919037363935
2011-04-24,"30 to 59",10.0204081632653,1759135.49450549,5.69621168725387e-06,2090920,11.9103229411129
2011-04-25,"30 to 59",10.2040816326531,1759119.89010989,5.80067435427362e-06,2090920,12.1287460208378
2011-04-26,"30 to 59",10.3877551020408,1759104.28571429,5.90513887459655e-06,2090920,12.3471729756714
2011-04-27,"30 to 59",10.5714285714286,1759088.68131868,6.00960524827197e-06,2090920,12.5656038057168
2011-04-28,"30 to 59",10.5918367346939,1759073.07692308,6.02126021576138e-06,2090920,12.5899734103398
2011-04-29,"30 to 59",10.6122448979592,1759057.47252747,6.03291539003052e-06,2090920,12.6143434473226
2011-04-30,"30 to 59",10.6326530612245,1759041.86813187,6.04457077108491e-06,2090920,12.6387139166769
2011-05-01,"30 to 59",10.6530612244898,1759026.26373626,6.05622635893005e-06,2090920,12.663084818414
2011-05-02,"30 to 59",10.6734693877551,1759010.65934066,6.06788215357143e-06,2090920,12.6874561525456
2011-05-03,"30 to 59",10.6938775510204,1758995.05494505,6.07953815501457e-06,2090920,12.7118279190831
2011-05-04,"30 to 59",10.7142857142857,1758979.45054945,6.09119436326496e-06,2090920,12.736200118038
2011-05-05,"30 to 59",10.5918367346939,1758963.84615385,6.02163413298915e-06,2090920,12.5907552413497
2011-05-06,"30 to 59",10.469387755102,1758948.24175824,5.95207266851517e-06,2090920,12.4453077840517
2011-05-07,"30 to 59",10.3469387755102,1758932.63736264,5.88250996981017e-06,2090920,12.2998577460755
2011-05-08,"30 to 59",10.2244897959184,1758917.03296703,5.8129460368413e-06,2090920,12.1544051273522
2011-05-09,"30 to 59",10.1020408163265,1758901.42857143,5.74338086957571e-06,2090920,12.0089499278132
2011-05-10,"30 to 59",9.97959183673469,1758885.82417582,5.67381446798056e-06,2090920,11.8634921473899
2011-05-11,"30 to 59",9.85714285714286,1758870.21978022,5.60424683202298e-06,2090920,11.7180317860135
2011-05-12,"30 to 59",9.81632653061225,1758854.61538462,5.58109035547868e-06,2090920,11.6696134460775
2011-05-13,"30 to 59",9.77551020408163,1758839.01098901,5.5579334680465e-06,2090920,11.6211942470078
2011-05-14,"30 to 59",9.73469387755102,1758823.40659341,5.5347761697155e-06,2090920,11.5727741887815
2011-05-15,"30 to 59",9.69387755102041,1758807.8021978,5.51161846047474e-06,2090920,11.5243532713758
2011-05-16,"30 to 59",9.6530612244898,1758792.1978022,5.48846034031328e-06,2090920,11.4759314947678
2011-05-17,"30 to 59",9.61224489795918,1758776.59340659,5.46530180922019e-06,2090920,11.4275088589347
2011-05-18,"30 to 59",9.57142857142857,1758760.98901099,5.44214286718453e-06,2090920,11.3790853638535
2011-05-19,"30 to 59",9.65306122448979,1758745.38461538,5.48860642872464e-06,2090920,11.4762369539489
2011-05-20,"30 to 59",9.73469387755102,1758729.78021978,5.53507081476412e-06,2090920,11.5733902680066
2011-05-21,"30 to 59",9.81632653061224,1758714.17582418,5.58153602532491e-06,2090920,11.6705453060724
2011-05-22,"30 to 59",9.89795918367347,1758698.57142857,5.62800206042896e-06,2090920,11.7677020681921
2011-05-23,"30 to 59",9.97959183673469,1758682.96703297,5.67446892009822e-06,2090920,11.8648605544118
2011-05-24,"30 to 59",10.0612244897959,1758667.36263736,5.72093660435464e-06,2090920,11.9620207647772
2011-05-25,"30 to 59",10.1428571428571,1758651.75824176,5.76740511322016e-06,2090920,12.0591826993343
2011-05-26,"30 to 59",9.79591836734694,1758636.15384615,5.57017911062682e-06,2090920,11.6467989059918
2011-05-27,"30 to 59",9.44897959183673,1758620.54945055,5.37294960802596e-06,2090920,11.2344077944136
2011-05-28,"30 to 59",9.10204081632653,1758604.94505495,5.17571660532443e-06,2090920,10.822009364405
2011-05-29,"30 to 59",8.75510204081633,1758589.34065934,4.97848010242904e-06,2090920,10.4096036157709
2011-05-30,"30 to 59",8.40816326530612,1758573.73626374,4.78124009924662e-06,2090920,9.99719054831674
2011-05-31,"30 to 59",8.06122448979592,1758558.13186813,4.58399659568399e-06,2090920,9.58477016184757
2011-06-01,"30 to 59",7.71428571428571,1758542.52747253,4.38674959164798e-06,2090920,9.17234245616859
2011-06-02,"30 to 59",7.87755102040816,1758526.92307692,4.47963060276876e-06,2090920,9.36654921994125
2011-06-03,"30 to 59",8.04081632653061,1758511.31868132,4.57251326227476e-06,2090920,9.56075943035555
2011-06-04,"30 to 59",8.20408163265306,1758495.71428571,4.66539757020988e-06,2090920,9.75497308750324
2011-06-05,"30 to 59",8.36734693877551,1758480.10989011,4.75828352661799e-06,2090920,9.9491901914761
2011-06-06,"30 to 59",8.53061224489796,1758464.50549451,4.85117113154299e-06,2090920,10.1434107423659
2011-06-07,"30 to 59",8.69387755102041,1758448.9010989,4.94406038502875e-06,2090920,10.3376347402643
2011-06-08,"30 to 59",8.85714285714286,1758433.2967033,5.03695128711916e-06,2090920,10.5318621852632
2011-06-09,"30 to 59",9.02040816326531,1758417.69230769,5.12984383785812e-06,2090920,10.7260930774543
2011-06-10,"30 to 59",9.18367346938776,1758402.08791209,5.22273803728951e-06,2090920,10.9203274169294
2011-06-11,"30 to 59",9.34693877551021,1758386.48351648,5.31563388545723e-06,2090920,11.1145652037802
2011-06-12,"30 to 59",9.51020408163265,1758370.87912088,5.40853138240518e-06,2090920,11.3088064380986
2011-06-13,"30 to 59",9.6734693877551,1758355.27472527,5.50143052817724e-06,2090920,11.5030511199764
2011-06-14,"30 to 59",9.83673469387755,1758339.67032967,5.59433132281732e-06,2090920,11.6972992495052
2011-06-15,"30 to 59",10,1758324.06593407,5.68723376636931e-06,2090920,11.8915508267769
2011-06-16,"30 to 59",9.97959183673469,1758308.46153846,5.67567753612633e-06,2090920,11.8673876738373
2011-06-17,"30 to 59",9.95918367346939,1758292.85714286,5.66412110076622e-06,2090920,11.8432240920141
2011-06-18,"30 to 59",9.93877551020408,1758277.25274725,5.65256446028353e-06,2090920,11.819060081296
2011-06-19,"30 to 59",9.91836734693878,1758261.64835165,5.64100761467279e-06,2090920,11.7948956416716
2011-06-20,"30 to 59",9.89795918367347,1758246.04395604,5.62945056392854e-06,2090920,11.7707307731295
2011-06-21,"30 to 59",9.87755102040816,1758230.43956044,5.61789330804531e-06,2090920,11.7465654756581
2011-06-22,"30 to 59",9.85714285714286,1758214.83516484,5.60633584701766e-06,2090920,11.7223997492462
2011-06-23,"30 to 59",9.93877551020408,1758199.23076923,5.65281529889861e-06,2090920,11.8195845647731
2011-06-24,"30 to 59",10.0204081632653,1758183.62637363,5.69929557581712e-06,2090920,11.9167711053875
2011-06-25,"30 to 59",10.1020408163265,1758168.02197802,5.74577667779514e-06,2090920,12.0139593711354
2011-06-26,"30 to 59",10.1836734693878,1758152.41758242,5.79225860485464e-06,2090920,12.1111493620627
2011-06-27,"30 to 59",10.265306122449,1758136.81318681,5.8387413570176e-06,2090920,12.2083410782153
2011-06-28,"30 to 59",10.3469387755102,1758121.20879121,5.88522493430599e-06,2090920,12.3055345196391
2011-06-29,"30 to 59",10.4285714285714,1758105.6043956,5.93170933674176e-06,2090920,12.4027296863801
2011-06-30,"30 to 59",10.1632653061224,1758090,5.78085610299953e-06,2090920,12.0873076428838
2011-07-01,"30 to 59",9.89795918367347,1758092.7173913,5.62994151887522e-06,2090920,11.7717573206466
2011-07-02,"30 to 59",9.63265306122449,1758095.43478261,5.47902740127164e-06,2090920,11.4562079738669
2011-07-03,"30 to 59",9.36734693877551,1758098.15217391,5.32811375018662e-06,2090920,11.1406596025402
2011-07-04,"30 to 59",9.10204081632653,1758100.86956522,5.17720056561799e-06,2090920,10.825112206662
2011-07-05,"30 to 59",8.83673469387755,1758103.58695652,5.02628784756361e-06,2090920,10.5095657862277
2011-07-06,"30 to 59",8.57142857142857,1758106.30434783,4.87537559602129e-06,2090920,10.1940203412328
2011-07-07,"30 to 59",8.65306122448979,1758109.02173913,4.92180013724641e-06,2090920,10.2910903429713
2011-07-08,"30 to 59",8.73469387755102,1758111.73913043,4.96822453496114e-06,2090920,10.3881600446409
2011-07-09,"30 to 59",8.81632653061224,1758114.45652174,5.01464878916615e-06,2090920,10.4852294462433
2011-07-10,"30 to 59",8.89795918367347,1758117.17391304,5.06107289986211e-06,2090920,10.5822985477797
2011-07-11,"30 to 59",8.97959183673469,1758119.89130435,5.10749686704969e-06,2090920,10.6793673492515
2011-07-12,"30 to 59",9.06122448979592,1758122.60869565,5.15392069072954e-06,2090920,10.7764358506602
2011-07-13,"30 to 59",9.14285714285714,1758125.32608696,5.20034437090234e-06,2090920,10.8735040520071
2011-07-14,"30 to 59",9.02040816326531,1758128.04347826,5.13068897156059e-06,2090920,10.7278601844155
2011-07-15,"30 to 59",8.89795918367347,1758130.76086957,5.06103378753954e-06,2090920,10.5822167670422
2011-07-16,"30 to 59",8.77551020408163,1758133.47826087,4.9913788188382e-06,2090920,10.4365737998852
2011-07-17,"30 to 59",8.6530612244898,1758136.19565217,4.92172406545556e-06,2090920,10.2909312829423
2011-07-18,"30 to 59",8.53061224489796,1758138.91304348,4.85206952739064e-06,2090920,10.1452892162116
2011-07-19,"30 to 59",8.40816326530612,1758141.63043478,4.78241520464242e-06,2090920,9.99964759969093
2011-07-20,"30 to 59",8.28571428571429,1758144.34782609,4.71276109720992e-06,2090920,9.85400643337816
2011-07-21,"30 to 59",8.73469387755102,1758147.06521739,4.96812470944858e-06,2090920,10.3879513174802
2011-07-22,"30 to 59",9.18367346938776,1758149.7826087,5.22348753230869e-06,2090920,10.9218945510549
2011-07-23,"30 to 59",9.63265306122449,1758152.5,5.47884956579392e-06,2090920,11.4558361341098
2011-07-24,"30 to 59",10.0816326530612,1758155.2173913,5.73421080990792e-06,2090920,11.9897760666527
2011-07-25,"30 to 59",10.530612244898,1758157.93478261,5.98957126465436e-06,2090920,12.5237143486911
2011-07-26,"30 to 59",10.9795918367347,1758160.65217391,6.24493093003689e-06,2090920,13.0576509802327
2011-07-27,"30 to 59",11.4285714285714,1758163.36956522,6.50028980605917e-06,2090920,13.5915859612852
2011-07-28,"30 to 59",11.2857142857143,1758166.08695652,6.41902626233137e-06,2090920,13.4216703924339
2011-07-29,"30 to 59",11.1428571428571,1758168.80434783,6.33776296980225e-06,2090920,13.2517553488189
2011-07-30,"30 to 59",11,1758171.52173913,6.25649992847065e-06,2090920,13.0818408304378
2011-07-31,"30 to 59",10.8571428571429,1758174.23913043,6.17523713833541e-06,2090920,12.9119268372883
2011-08-01,"30 to 59",10.7142857142857,1758176.95652174,6.09397459939536e-06,2090920,12.7420133693677
2011-08-02,"30 to 59",10.5714285714286,1758179.67391304,6.01271231164934e-06,2090920,12.5721004266738
2011-08-03,"30 to 59",10.4285714285714,1758182.39130435,5.93145027509618e-06,2090920,12.4021880092041
2011-08-04,"30 to 59",10.3673469387755,1758185.10869565,5.89661855711356e-06,2090920,12.3293576734399
2011-08-05,"30 to 59",10.3061224489796,1758187.82608696,5.86178694680023e-06,2090920,12.2565275628035
2011-08-06,"30 to 59",10.2448979591837,1758190.54347826,5.82695544415567e-06,2090920,12.183697677294
2011-08-07,"30 to 59",10.1836734693878,1758193.26086957,5.7921240491794e-06,2090920,12.1108680169102
2011-08-08,"30 to 59",10.1224489795918,1758195.97826087,5.7572927618709e-06,2090920,12.0380385816511
2011-08-09,"30 to 59",10.0612244897959,1758198.69565217,5.72246158222969e-06,2090920,11.9652093715157
2011-08-10,"30 to 59",10,1758201.41304348,5.68763051025526e-06,2090920,11.8923803865029
2011-08-11,"30 to 59",10.2040816326531,1758204.13043478,5.80369563238923e-06,2090920,12.1350632716753
2011-08-12,"30 to 59",10.4081632653061,1758206.84782609,5.91976039575501e-06,2090920,12.3777454066921
2011-08-13,"30 to 59",10.6122448979592,1758209.56521739,6.03582480035424e-06,2090920,12.6204267915567
2011-08-14,"30 to 59",10.8163265306122,1758212.2826087,6.15188884618861e-06,2090920,12.8631074262727
2011-08-15,"30 to 59",11.0204081632653,1758215,6.26795253325976e-06,2090920,13.1057873108435
2011-08-16,"30 to 59",11.2244897959184,1758217.7173913,6.38401586156936e-06,2090920,13.3484664452726
2011-08-17,"30 to 59",11.4285714285714,1758220.43478261,6.50007883111909e-06,2090920,13.5911448295635
2011-08-18,"30 to 59",11.5102040816327,1758223.15217391,6.54649784778521e-06,2090920,13.6882032798911
2011-08-19,"30 to 59",11.5918367346939,1758225.86956522,6.59291672096735e-06,2090920,13.785261430205
2011-08-20,"30 to 59",11.6734693877551,1758228.58695652,6.63933545066616e-06,2090920,13.8823192805069
2011-08-21,"30 to 59",11.7551020408163,1758231.30434783,6.68575403688231e-06,2090920,13.979376830798
2011-08-22,"30 to 59",11.8367346938776,1758234.02173913,6.73217247961646e-06,2090920,14.0764340810797
2011-08-23,"30 to 59",11.9183673469388,1758236.73913043,6.77859077886929e-06,2090920,14.1734910313534
2011-08-24,"30 to 59",12,1758239.45652174,6.82500893464145e-06,2090920,14.2705476816205
2011-08-25,"30 to 59",11.6326530612245,1758242.17391304,6.61606986444622e-06,2090920,13.8336728009679
2011-08-26,"30 to 59",11.265306122449,1758244.89130435,6.40713144008731e-06,2090920,13.3967992707074
2011-08-27,"30 to 59",10.8979591836735,1758247.60869565,6.19819366156174e-06,2090920,12.9599270908327
2011-08-28,"30 to 59",10.530612244898,1758250.32608696,5.9892565288665e-06,2090920,12.5230562613375
2011-08-29,"30 to 59",10.1632653061224,1758253.04347826,5.78032004199861e-06,2090920,12.0861867822157
2011-08-30,"30 to 59",9.79591836734694,1758255.76086957,5.57138420095507e-06,2090920,11.649318653461
2011-08-31,"30 to 59",9.42857142857143,1758258.47826087,5.36244900573289e-06,2090920,11.212451875067
2011-09-01,"30 to 59",9.61224489795918,1758261.19565217,5.46690384894368e-06,2090920,11.4308585958333
2011-09-02,"30 to 59",9.79591836734694,1758263.91304348,5.57135836928521e-06,2090920,11.6492646415058
2011-09-03,"30 to 59",9.97959183673469,1758266.63043478,5.67581256675897e-06,2090920,11.8676700120877
2011-09-04,"30 to 59",10.1632653061224,1758269.34782609,5.78026644136648e-06,2090920,12.086074707582
2011-09-05,"30 to 59",10.3469387755102,1758272.06521739,5.88471999310921e-06,2090920,12.3044787279919
2011-09-06,"30 to 59",10.530612244898,1758274.7826087,5.98917322198868e-06,2090920,12.5228820733206
2011-09-07,"30 to 59",10.7142857142857,1758277.5,6.09362612800637e-06,2090920,12.7412847435711
2011-09-08,"30 to 59",10.6530612244898,1758280.2173913,6.05879604349718e-06,2090920,12.6684578232691
2011-09-09,"30 to 59",10.5918367346939,1758282.93478261,6.0239660666464e-06,2090920,12.5956311280723
2011-09-10,"30 to 59",10.530612244898,1758285.65217391,5.98913619745352e-06,2090920,12.5228046579795
2011-09-11,"30 to 59",10.469387755102,1758288.36956522,5.95430643591806e-06,2090920,12.4499784129898
2011-09-12,"30 to 59",10.4081632653061,1758291.08695652,5.9194767820395e-06,2090920,12.377152393102
2011-09-13,"30 to 59",10.3469387755102,1758293.80434783,5.88464723581735e-06,2090920,12.3043265983152
2011-09-14,"30 to 59",10.2857142857143,1758296.52173913,5.84981779725111e-06,2090920,12.2315010286283
2011-09-15,"30 to 59",10.1632653061224,1758299.23913043,5.78016817612267e-06,2090920,12.0858692428184
2011-09-16,"30 to 59",10.0408163265306,1758301.95652174,5.71051877027612e-06,2090920,11.9402379071457
2011-09-17,"30 to 59",9.91836734693878,1758304.67391304,5.64086957971044e-06,2090920,11.7946070216082
2011-09-18,"30 to 59",9.79591836734694,1758307.39130435,5.57122060442465e-06,2090920,11.6489765862036
2011-09-19,"30 to 59",9.6734693877551,1758310.10869565,5.50157184441774e-06,2090920,11.5033466009299
2011-09-20,"30 to 59",9.55102040816327,1758312.82608696,5.43192329968872e-06,2090920,11.3577170657851
2011-09-21,"30 to 59",9.42857142857143,1758315.54347826,5.36227497023659e-06,2090920,11.2120879807671
2011-09-22,"30 to 59",9.51020408163265,1758318.26086957,5.40869323448273e-06,2090920,11.3091448578446
2011-09-23,"30 to 59",9.59183673469388,1758320.97826087,5.45511135525496e-06,2090920,11.4062014349297
2011-09-24,"30 to 59",9.6734693877551,1758323.69565217,5.50152933255395e-06,2090920,11.5032577120237
2011-09-25,"30 to 59",9.75510204081633,1758326.41304348,5.54794716638037e-06,2090920,11.600313689128
2011-09-26,"30 to 59",9.83673469387755,1758329.13043478,5.59436485673488e-06,2090920,11.6973693662441
2011-09-27,"30 to 59",9.91836734693878,1758331.84782609,5.64078240361815e-06,2090920,11.7944247433733
2011-09-28,"30 to 59",10,1758334.56521739,5.68719980703084e-06,2090920,11.8914798205169
2011-09-29,"30 to 59",9.97959183673469,1758337.2826087,5.675584505567e-06,2090920,11.8671931543801
2011-09-30,"30 to 59",9.95918367346939,1758340,5.66396924000443e-06,2090920,11.8429065633101
2011-10-01,"30 to 59",9.93877551020408,1758347.60869565,5.65233828684005e-06,2090920,11.8185871707196
2011-10-02,"30 to 59",9.91836734693878,1758355.2173913,5.64070743433381e-06,2090920,11.7942679885973
2011-10-03,"30 to 59",9.89795918367347,1758362.82608696,5.62907668248441e-06,2090920,11.7699490169403
2011-10-04,"30 to 59",9.87755102040816,1758370.43478261,5.61744603129053e-06,2090920,11.745630255746
2011-10-05,"30 to 59",9.85714285714286,1758378.04347826,5.60581548075087e-06,2090920,11.7213117050116
2011-10-06,"30 to 59",9.61224489795918,1758385.65217391,5.46651690775312e-06,2090920,11.4300495327591
2011-10-07,"30 to 59",9.36734693877551,1758393.26086957,5.3272195402655e-06,2090920,11.1387898811319
2011-10-08,"30 to 59",9.12244897959184,1758400.86956522,5.18792337827236e-06,2090920,10.8475327500972
2011-10-09,"30 to 59",8.87755102040816,1758408.47826087,5.04862842175806e-06,2090920,10.5562781396224
2011-10-10,"30 to 59",8.63265306122449,1758416.08695652,4.90933467070695e-06,2090920,10.2650260496746
2011-10-11,"30 to 59",8.38775510204082,1758423.69565217,4.77004212510337e-06,2090920,9.97377648022114
2011-10-12,"30 to 59",8.14285714285714,1758431.30434783,4.63075078493168e-06,2090920,9.68252943122936
2011-10-13,"30 to 59",8.48979591836735,1758438.91304348,4.82803005290263e-06,2090920,10.0950245982152
2011-10-14,"30 to 59",8.83673469387755,1758446.52173913,5.02530761364178e-06,2090920,10.5075161955159
2011-10-15,"30 to 59",9.18367346938775,1758454.13043478,5.22258346717128e-06,2090920,10.9200042231778
2011-10-16,"30 to 59",9.53061224489796,1758461.73913043,5.41985761351332e-06,2090920,11.3324886812473
2011-10-17,"30 to 59",9.87755102040816,1758469.34782609,5.61713005269004e-06,2090920,11.7449695697707
2011-10-18,"30 to 59",10.2244897959184,1758476.95652174,5.8144007847236e-06,2090920,12.1574468887943
2011-10-19,"30 to 59",10.5714285714286,1758484.56521739,6.01166980963617e-06,2090920,12.5699206383645
2011-10-20,"30 to 59",10.5714285714286,1758492.17391304,6.01164379816644e-06,2090920,12.5698662504622
2011-10-21,"30 to 59",10.5714285714286,1758499.7826087,6.01161778692181e-06,2090920,12.5698118630306
2011-10-22,"30 to 59",10.5714285714286,1758507.39130435,6.01159177590227e-06,2090920,12.5697574760696
2011-10-23,"30 to 59",10.5714285714286,1758515,6.01156576510782e-06,2090920,12.5697030895792
2011-10-24,"30 to 59",10.5714285714286,1758522.60869565,6.01153975453845e-06,2090920,12.5696487035595
2011-10-25,"30 to 59",10.5714285714286,1758530.2173913,6.01151374419416e-06,2090920,12.5695943180105
2011-10-26,"30 to 59",10.5714285714286,1758537.82608696,6.01148773407495e-06,2090920,12.569539932932
